,X,Y,date,precipitation_sum
226,39.591,3.601,20240202,4.993686199188232
227,39.641,3.601,20240202,8.468207836151123
228,39.691,3.601,20240202,8.468207836151123
229,39.741,3.601,20240202,3.903503179550171
230,39.791,3.601,20240202,3.903503179550171
231,39.841,3.601,20240202,3.9180359840393066
232,39.891,3.601,20240202,3.569377899169922
233,39.931,3.604,20240202,3.569377899169922
234,37.76,3.672,20240202,0.0
235,37.796,3.66,20240202,0.0
236,37.841,3.651,20240202,0.0
237,37.891,3.651,20240202,0.0
238,37.941,3.651,20240202,0.0
239,37.991,3.651,20240202,0.0
240,38.041,3.651,20240202,0.0
241,38.091,3.651,20240202,0.0
242,38.141,3.651,20240202,0.0
243,38.191,3.651,20240202,0.0
244,38.241,3.651,20240202,0.0
245,38.291,3.651,20240202,0.0
246,38.341,3.651,20240202,0.0
247,38.391,3.651,20240202,0.0
248,38.441,3.651,20240202,0.0
249,38.491,3.651,20240202,0.0
250,38.541,3.651,20240202,19.479419708251953
251,38.591,3.651,20240202,19.479419708251953
252,38.641,3.651,20240202,25.748998641967773
253,38.691,3.651,20240202,25.748998641967773
254,38.741,3.651,20240202,25.81781578063965
255,38.791,3.651,20240202,25.81781578063965
256,38.841,3.651,20240202,12.352581024169922
257,38.891,3.651,20240202,12.352581024169922
258,38.941,3.651,20240202,0.0
259,38.991,3.651,20240202,6.106017589569092
260,39.041,3.651,20240202,6.106017589569092
261,39.091,3.651,20240202,12.729852676391602
262,39.141,3.651,20240202,12.729852676391602
263,39.191,3.651,20240202,9.654183387756348
264,39.241,3.651,20240202,9.654183387756348
265,39.291,3.651,20240202,6.047472953796387
266,39.341,3.651,20240202,6.047472953796387
267,39.391,3.651,20240202,5.835129261016846
268,39.441,3.651,20240202,5.310204982757568
269,39.491,3.651,20240202,5.310204982757568
270,39.541,3.651,20240202,4.993686199188232
271,39.591,3.651,20240202,4.993686199188232
272,39.641,3.651,20240202,8.468207836151123
273,39.691,3.651,20240202,8.468207836151123
274,39.741,3.651,20240202,3.903503179550171
275,39.791,3.651,20240202,3.903503179550171
276,39.841,3.651,20240202,3.9180359840393066
277,39.891,3.651,20240202,3.569377899169922
278,39.94,3.652,20240202,3.569377899169922
279,39.97,3.667,20240202,3.569377899169922
280,37.701,3.716,20240202,0.0
281,37.743,3.704,20240202,0.0
282,37.791,3.701,20240202,0.0
283,37.841,3.701,20240202,0.0
284,37.891,3.701,20240202,0.0
285,37.941,3.701,20240202,6.854900360107422
286,37.991,3.701,20240202,6.854900360107422
287,38.041,3.701,20240202,2.951864719390869
288,38.091,3.701,20240202,0.0
289,38.141,3.701,20240202,0.0
290,38.191,3.701,20240202,0.0
291,38.241,3.701,20240202,0.0
292,38.291,3.701,20240202,0.0
293,38.341,3.701,20240202,0.0
294,38.391,3.701,20240202,0.0
295,38.441,3.701,20240202,0.0
296,38.491,3.701,20240202,0.0
297,38.541,3.701,20240202,13.402254104614258
298,38.591,3.701,20240202,13.402254104614258
299,38.641,3.701,20240202,49.46099853515625
300,38.691,3.701,20240202,49.46099853515625
301,38.741,3.701,20240202,0.0
302,38.791,3.701,20240202,0.0
303,38.841,3.701,20240202,0.0
304,38.891,3.701,20240202,0.0
305,38.941,3.701,20240202,0.0
306,38.991,3.701,20240202,0.0
307,39.041,3.701,20240202,0.0
308,39.091,3.701,20240202,0.0
309,39.141,3.701,20240202,0.0
310,39.191,3.701,20240202,8.455050468444824
311,39.241,3.701,20240202,8.455050468444824
312,39.291,3.701,20240202,6.171217918395996
313,39.341,3.701,20240202,6.171217918395996
314,39.391,3.701,20240202,5.759369850158691
315,39.441,3.701,20240202,4.825480937957764
316,39.491,3.701,20240202,4.825480937957764
317,39.541,3.701,20240202,8.767737865447998
318,39.591,3.701,20240202,8.767737865447998
319,39.641,3.701,20240202,8.605695247650146
320,39.691,3.701,20240202,8.605695247650146
321,39.741,3.701,20240202,3.3946237564086914
322,39.791,3.701,20240202,3.3946237564086914
323,39.841,3.701,20240202,0.0
324,39.891,3.701,20240202,0.0
325,39.941,3.701,20240202,0.0
326,39.978,3.705,20240202,3.0216526985168457
327,37.609,3.771,20240202,0.0
328,37.646,3.759,20240202,0.0
329,37.691,3.751,20240202,0.0
330,37.741,3.751,20240202,0.0
331,37.791,3.751,20240202,0.0
332,37.841,3.751,20240202,0.0
333,37.891,3.751,20240202,0.0
334,37.941,3.751,20240202,6.854900360107422
335,37.991,3.751,20240202,6.854900360107422
336,38.041,3.751,20240202,2.951864719390869
337,38.091,3.751,20240202,0.0
338,38.141,3.751,20240202,0.0
339,38.191,3.751,20240202,0.0
340,38.241,3.751,20240202,0.0
341,38.291,3.751,20240202,0.0
342,38.341,3.751,20240202,0.0
343,38.391,3.751,20240202,0.0
344,38.441,3.751,20240202,0.0
345,38.491,3.751,20240202,0.0
346,38.541,3.751,20240202,13.402254104614258
347,38.591,3.751,20240202,13.402254104614258
348,38.641,3.751,20240202,49.46099853515625
349,38.691,3.751,20240202,49.46099853515625
350,38.741,3.751,20240202,0.0
351,38.791,3.751,20240202,0.0
352,38.841,3.751,20240202,0.0
353,38.891,3.751,20240202,0.0
354,38.941,3.751,20240202,0.0
355,38.991,3.751,20240202,0.0
356,39.041,3.751,20240202,0.0
357,39.091,3.751,20240202,0.0
358,39.141,3.751,20240202,0.0
359,39.191,3.751,20240202,8.455050468444824
360,39.241,3.751,20240202,8.455050468444824
361,39.291,3.751,20240202,6.171217918395996
362,39.341,3.751,20240202,6.171217918395996
363,39.391,3.751,20240202,5.759369850158691
364,39.441,3.751,20240202,4.825480937957764
365,39.491,3.751,20240202,4.825480937957764
366,39.541,3.751,20240202,8.767737865447998
367,39.591,3.751,20240202,8.767737865447998
368,39.641,3.751,20240202,8.605695247650146
369,39.691,3.751,20240202,8.605695247650146
370,39.741,3.751,20240202,3.3946237564086914
371,39.791,3.751,20240202,3.3946237564086914
372,39.841,3.751,20240202,0.0
373,39.891,3.751,20240202,0.0
374,39.941,3.751,20240202,0.0
375,39.99,3.752,20240202,3.0216526985168457
376,40.038,3.762,20240202,3.0216526985168457
377,40.077,3.771,20240202,2.8038909435272217
378,41.111,3.774,20240202,0.0
379,41.145,3.77,20240202,0.0
380,41.192,3.767,20240202,0.0
381,41.238,3.769,20240202,0.0
382,41.294,3.769,20240202,0.0
383,41.34,3.768,20240202,0.0
384,41.39,3.771,20240202,0.0
385,41.44,3.771,20240202,0.0
386,41.485,3.774,20240202,0.0
387,41.523,3.775,20240202,0.0
388,41.764,3.775,20240202,0.0
389,41.796,3.771,20240202,0.0
390,41.839,3.77,20240202,0.0
391,41.877,3.773,20240202,0.0
392,37.55,3.815,20240202,0.0
393,37.593,3.803,20240202,0.0
394,37.641,3.801,20240202,0.0
395,37.691,3.801,20240202,0.0
396,37.741,3.801,20240202,0.0
397,37.791,3.801,20240202,0.0
398,37.841,3.801,20240202,0.0
399,37.891,3.801,20240202,0.0
400,37.941,3.801,20240202,0.0
401,37.991,3.801,20240202,0.0
402,38.041,3.801,20240202,0.0
403,38.091,3.801,20240202,0.0
404,38.141,3.801,20240202,0.0
405,38.191,3.801,20240202,10.585362434387207
406,38.241,3.801,20240202,10.585362434387207
407,38.291,3.801,20240202,0.0
408,38.341,3.801,20240202,0.0
409,38.391,3.801,20240202,0.0
410,38.441,3.801,20240202,0.0
411,38.491,3.801,20240202,0.0
412,38.541,3.801,20240202,0.0
413,38.591,3.801,20240202,0.0
414,38.641,3.801,20240202,0.0
415,38.691,3.801,20240202,0.0
416,38.741,3.801,20240202,0.0
417,38.791,3.801,20240202,0.0
418,38.841,3.801,20240202,0.0
419,38.891,3.801,20240202,0.0
420,38.941,3.801,20240202,0.0
421,38.991,3.801,20240202,0.0
422,39.041,3.801,20240202,0.0
423,39.091,3.801,20240202,0.0
424,39.141,3.801,20240202,0.0
425,39.191,3.801,20240202,11.768551349639893
426,39.241,3.801,20240202,11.768551349639893
427,39.291,3.801,20240202,11.907684803009033
428,39.341,3.801,20240202,11.907684803009033
429,39.391,3.801,20240202,9.464024543762207
430,39.441,3.801,20240202,10.983015060424805
431,39.491,3.801,20240202,10.983015060424805
432,39.541,3.801,20240202,8.965104579925537
433,39.591,3.801,20240202,8.965104579925537
434,39.641,3.801,20240202,7.477836608886719
435,39.691,3.801,20240202,7.477836608886719
436,39.741,3.801,20240202,3.3536150455474854
437,39.791,3.801,20240202,3.3536150455474854
438,39.841,3.801,20240202,2.924622058868408
439,39.891,3.801,20240202,0.0
440,39.941,3.801,20240202,0.0
441,39.991,3.801,20240202,0.0
442,40.041,3.801,20240202,0.0
443,40.09,3.802,20240202,0.0
444,40.137,3.811,20240202,0.0
445,40.176,3.821,20240202,0.0
446,41.05,3.816,20240202,0.0
447,41.093,3.803,20240202,0.0
448,41.141,3.801,20240202,0.0
449,41.191,3.801,20240202,0.0
450,41.241,3.801,20240202,0.0
451,41.291,3.801,20240202,0.0
452,41.341,3.801,20240202,0.0
453,41.391,3.801,20240202,0.0
454,41.441,3.801,20240202,0.0
455,41.491,3.801,20240202,0.0
456,41.54,3.802,20240202,0.0
457,41.59,3.807,20240202,0.0
458,41.642,3.804,20240202,0.0
459,41.691,3.803,20240202,0.0
460,41.742,3.804,20240202,0.0
461,41.791,3.801,20240202,0.0
462,41.841,3.801,20240202,0.0
463,41.891,3.801,20240202,0.0
464,41.938,3.809,20240202,0.0
465,41.979,3.819,20240202,0.0
466,37.457,3.87,20240202,0.0
467,37.495,3.858,20240202,0.0
468,37.541,3.851,20240202,0.0
469,37.591,3.851,20240202,0.0
470,37.641,3.851,20240202,0.0
471,37.691,3.851,20240202,0.0
472,37.741,3.851,20240202,0.0
473,37.791,3.851,20240202,0.0
474,37.841,3.851,20240202,0.0
475,37.891,3.851,20240202,0.0
476,37.941,3.851,20240202,0.0
477,37.991,3.851,20240202,0.0
478,38.041,3.851,20240202,0.0
479,38.091,3.851,20240202,0.0
480,38.141,3.851,20240202,0.0
481,38.191,3.851,20240202,10.585362434387207
482,38.241,3.851,20240202,10.585362434387207
483,38.291,3.851,20240202,0.0
484,38.341,3.851,20240202,0.0
485,38.391,3.851,20240202,0.0
486,38.441,3.851,20240202,0.0
487,38.491,3.851,20240202,0.0
488,38.541,3.851,20240202,0.0
489,38.591,3.851,20240202,0.0
490,38.641,3.851,20240202,0.0
491,38.691,3.851,20240202,0.0
492,38.741,3.851,20240202,0.0
493,38.791,3.851,20240202,0.0
494,38.841,3.851,20240202,0.0
495,38.891,3.851,20240202,0.0
496,38.941,3.851,20240202,0.0
497,38.991,3.851,20240202,0.0
498,39.041,3.851,20240202,0.0
499,39.091,3.851,20240202,0.0
500,39.141,3.851,20240202,0.0
501,39.191,3.851,20240202,11.768551349639893
502,39.241,3.851,20240202,11.768551349639893
503,39.291,3.851,20240202,11.907684803009033
504,39.341,3.851,20240202,11.907684803009033
505,39.391,3.851,20240202,9.464024543762207
506,39.441,3.851,20240202,10.983015060424805
507,39.491,3.851,20240202,10.983015060424805
508,39.541,3.851,20240202,8.965104579925537
509,39.591,3.851,20240202,8.965104579925537
510,39.641,3.851,20240202,7.477836608886719
511,39.691,3.851,20240202,7.477836608886719
512,39.741,3.851,20240202,3.3536150455474854
513,39.791,3.851,20240202,3.3536150455474854
514,39.841,3.851,20240202,2.924622058868408
515,39.891,3.851,20240202,0.0
516,39.941,3.851,20240202,0.0
517,39.991,3.851,20240202,0.0
518,40.041,3.851,20240202,0.0
519,40.091,3.851,20240202,0.0
520,40.141,3.851,20240202,0.0
521,40.19,3.852,20240202,0.0
522,40.237,3.862,20240202,0.0
523,40.28,3.871,20240202,3.536729335784912
524,40.965,3.874,20240202,0.0
525,40.997,3.859,20240202,0.0
526,41.041,3.851,20240202,0.0
527,41.091,3.851,20240202,0.0
528,41.141,3.851,20240202,0.0
529,41.191,3.851,20240202,0.0
530,41.241,3.851,20240202,0.0
531,41.291,3.851,20240202,0.0
532,41.341,3.851,20240202,0.0
533,41.391,3.851,20240202,0.0
534,41.441,3.851,20240202,0.0
535,41.491,3.851,20240202,0.0
536,41.541,3.851,20240202,0.0
537,41.591,3.851,20240202,0.0
538,41.641,3.851,20240202,0.0
539,41.691,3.851,20240202,0.0
540,41.741,3.851,20240202,0.0
541,41.791,3.851,20240202,0.0
542,41.841,3.851,20240202,0.0
543,41.891,3.851,20240202,0.0
544,41.941,3.851,20240202,0.0
545,41.991,3.851,20240202,0.0
546,42.03,3.862,20240202,0.0
547,37.365,3.925,20240202,0.0
548,37.399,3.914,20240202,0.0
549,37.443,3.902,20240202,0.0
550,37.491,3.901,20240202,0.0
551,37.541,3.901,20240202,0.0
552,37.591,3.901,20240202,0.0
553,37.641,3.901,20240202,5.24202823638916
554,37.691,3.901,20240202,5.24202823638916
555,37.741,3.901,20240202,6.203333377838135
556,37.791,3.901,20240202,6.203333377838135
557,37.841,3.901,20240202,0.0
558,37.891,3.901,20240202,0.0
559,37.941,3.901,20240202,0.0
560,37.991,3.901,20240202,0.0
561,38.041,3.901,20240202,0.0
562,38.091,3.901,20240202,0.0
563,38.141,3.901,20240202,0.0
564,38.191,3.901,20240202,20.126686096191406
565,38.241,3.901,20240202,20.126686096191406
566,38.291,3.901,20240202,0.0
567,38.341,3.901,20240202,0.0
568,38.391,3.901,20240202,0.0
569,38.441,3.901,20240202,0.0
570,38.491,3.901,20240202,0.0
571,38.541,3.901,20240202,0.0
572,38.591,3.901,20240202,0.0
573,38.641,3.901,20240202,0.0
574,38.691,3.901,20240202,0.0
575,38.741,3.901,20240202,0.0
576,38.791,3.901,20240202,0.0
577,38.841,3.901,20240202,0.0
578,38.891,3.901,20240202,0.0
579,38.941,3.901,20240202,0.0
580,38.991,3.901,20240202,0.0
581,39.041,3.901,20240202,0.0
582,39.091,3.901,20240202,0.0
583,39.141,3.901,20240202,0.0
584,39.191,3.901,20240202,0.0
585,39.241,3.901,20240202,0.0
586,39.291,3.901,20240202,10.96011734008789
587,39.341,3.901,20240202,10.96011734008789
588,39.391,3.901,20240202,11.297251224517822
589,39.441,3.901,20240202,10.802920818328857
590,39.491,3.901,20240202,10.802920818328857
591,39.541,3.901,20240202,10.989757061004639
592,39.591,3.901,20240202,10.989757061004639
593,39.641,3.901,20240202,6.992929935455322
594,39.691,3.901,20240202,6.992929935455322
595,39.741,3.901,20240202,2.825066089630127
596,39.791,3.901,20240202,2.825066089630127
597,39.841,3.901,20240202,0.0
598,39.891,3.901,20240202,0.0
599,39.941,3.901,20240202,0.0
600,39.991,3.901,20240202,0.0
601,40.041,3.901,20240202,0.0
602,40.091,3.901,20240202,0.0
603,40.141,3.901,20240202,0.0
604,40.191,3.901,20240202,2.9625518321990967
605,40.241,3.901,20240202,2.9625518321990967
606,40.291,3.901,20240202,3.536729335784912
607,40.339,3.907,20240202,3.4208409786224365
608,40.387,3.916,20240202,3.4208409786224365
609,40.425,3.923,20240202,5.4439377784729
610,40.95,3.908,20240202,0.0
611,40.991,3.901,20240202,0.0
612,41.041,3.901,20240202,0.0
613,41.091,3.901,20240202,0.0
614,41.141,3.901,20240202,0.0
615,41.191,3.901,20240202,0.0
616,41.241,3.901,20240202,0.0
617,41.291,3.901,20240202,0.0
618,41.341,3.901,20240202,0.0
619,41.391,3.901,20240202,0.0
620,41.441,3.901,20240202,0.0
621,41.491,3.901,20240202,0.0
622,41.541,3.901,20240202,0.0
623,41.591,3.901,20240202,0.0
624,41.641,3.901,20240202,0.0
625,41.691,3.901,20240202,0.0
626,41.741,3.901,20240202,0.0
627,41.791,3.901,20240202,0.0
628,41.841,3.901,20240202,0.0
629,41.891,3.901,20240202,0.0
630,41.941,3.901,20240202,0.0
631,41.991,3.901,20240202,0.0
632,42.041,3.901,20240202,0.0
633,42.078,3.911,20240202,0.0
634,37.306,3.969,20240202,0.0
635,37.345,3.957,20240202,0.0
636,37.391,3.951,20240202,0.0
637,37.441,3.951,20240202,0.0
638,37.491,3.951,20240202,0.0
639,37.541,3.951,20240202,0.0
640,37.591,3.951,20240202,0.0
641,37.641,3.951,20240202,5.24202823638916
642,37.691,3.951,20240202,5.24202823638916
643,37.741,3.951,20240202,6.203333377838135
644,37.791,3.951,20240202,6.203333377838135
645,37.841,3.951,20240202,0.0
646,37.891,3.951,20240202,0.0
647,37.941,3.951,20240202,0.0
648,37.991,3.951,20240202,0.0
649,38.041,3.951,20240202,0.0
650,38.091,3.951,20240202,0.0
651,38.141,3.951,20240202,0.0
652,38.191,3.951,20240202,20.126686096191406
653,38.241,3.951,20240202,20.126686096191406
654,38.291,3.951,20240202,0.0
655,38.341,3.951,20240202,0.0
656,38.391,3.951,20240202,0.0
657,38.441,3.951,20240202,0.0
658,38.491,3.951,20240202,0.0
659,38.541,3.951,20240202,0.0
660,38.591,3.951,20240202,0.0
661,38.641,3.951,20240202,0.0
662,38.691,3.951,20240202,0.0
663,38.741,3.951,20240202,0.0
664,38.791,3.951,20240202,0.0
665,38.841,3.951,20240202,0.0
666,38.891,3.951,20240202,0.0
667,38.941,3.951,20240202,0.0
668,38.991,3.951,20240202,0.0
669,39.041,3.951,20240202,0.0
670,39.091,3.951,20240202,0.0
671,39.141,3.951,20240202,0.0
672,39.191,3.951,20240202,0.0
673,39.241,3.951,20240202,0.0
674,39.291,3.951,20240202,10.96011734008789
675,39.341,3.951,20240202,10.96011734008789
676,39.391,3.951,20240202,11.297251224517822
677,39.441,3.951,20240202,10.802920818328857
678,39.491,3.951,20240202,10.802920818328857
679,39.541,3.951,20240202,10.989757061004639
680,39.591,3.951,20240202,10.989757061004639
681,39.641,3.951,20240202,6.992929935455322
682,39.691,3.951,20240202,6.992929935455322
683,39.741,3.951,20240202,2.825066089630127
684,39.791,3.951,20240202,2.825066089630127
685,39.841,3.951,20240202,0.0
686,39.891,3.951,20240202,0.0
687,39.941,3.951,20240202,0.0
688,39.991,3.951,20240202,0.0
689,40.041,3.951,20240202,0.0
690,40.091,3.951,20240202,0.0
691,40.141,3.951,20240202,0.0
692,40.191,3.951,20240202,2.9625518321990967
693,40.241,3.951,20240202,2.9625518321990967
694,40.291,3.951,20240202,3.536729335784912
695,40.341,3.951,20240202,3.4208409786224365
696,40.391,3.951,20240202,3.4208409786224365
697,40.44,3.952,20240202,5.4439377784729
698,40.485,3.962,20240202,5.242823123931885
699,40.517,3.974,20240202,5.508300304412842
