,NDVI,X,Y,date
9437,2758,42.591,7.351,20240305
9438,2758,42.641,7.351,20240305
9439,2431,42.691,7.351,20240305
9440,2431,42.741,7.351,20240305
9441,2510,42.791,7.351,20240305
9442,2510,42.841,7.351,20240305
9443,2134,42.891,7.351,20240305
9444,2304,42.941,7.351,20240305
9445,2304,42.991,7.351,20240305
9446,2379,43.041,7.351,20240305
9447,2379,43.091,7.351,20240305
9448,2197,43.141,7.351,20240305
9449,2197,43.191,7.351,20240305
9450,2256,43.241,7.351,20240305
9451,2256,43.291,7.351,20240305
9452,2209,43.341,7.351,20240305
9453,2588,43.391,7.351,20240305
9454,2588,43.441,7.351,20240305
9455,2619,43.491,7.351,20240305
9456,2619,43.541,7.351,20240305
9457,2448,43.591,7.351,20240305
9458,2448,43.641,7.351,20240305
9459,2409,43.691,7.351,20240305
9460,2409,43.741,7.351,20240305
9461,2479,43.791,7.351,20240305
9462,2479,43.841,7.351,20240305
9463,2655,43.891,7.351,20240305
9464,1840,43.941,7.351,20240305
9465,1840,43.991,7.351,20240305
9466,1977,44.041,7.351,20240305
9467,1977,44.091,7.351,20240305
9468,2034,44.141,7.351,20240305
9469,2034,44.191,7.351,20240305
9470,2084,44.241,7.351,20240305
9471,2084,44.291,7.351,20240305
9472,2024,44.341,7.351,20240305
9473,2322,44.391,7.351,20240305
9474,2322,44.441,7.351,20240305
9475,2752,44.491,7.351,20240305
9476,2752,44.541,7.351,20240305
9477,2694,44.591,7.351,20240305
9478,2694,44.641,7.351,20240305
9479,2829,44.691,7.351,20240305
9480,2829,44.741,7.351,20240305
9481,2694,44.791,7.351,20240305
9482,2677,44.841,7.351,20240305
9483,2677,44.891,7.351,20240305
9484,2601,44.941,7.351,20240305
9485,2601,44.991,7.351,20240305
9486,2706,45.041,7.351,20240305
9487,2706,45.091,7.351,20240305
9488,2630,45.141,7.351,20240305
9489,2630,45.191,7.351,20240305
9490,2749,45.241,7.351,20240305
9491,2749,45.291,7.351,20240305
9492,2722,45.341,7.351,20240305
9493,2329,45.391,7.351,20240305
9494,2329,45.441,7.351,20240305
9495,2494,45.491,7.351,20240305
9496,2494,45.541,7.351,20240305
9497,2641,45.591,7.351,20240305
9498,2641,45.641,7.351,20240305
9499,2568,45.691,7.351,20240305
9500,2568,45.741,7.351,20240305
9501,2366,45.791,7.351,20240305
9502,2442,45.841,7.351,20240305
9503,2442,45.891,7.351,20240305
9504,2328,45.941,7.351,20240305
9505,2328,45.991,7.351,20240305
9506,2434,46.041,7.351,20240305
9507,2434,46.091,7.351,20240305
9508,2724,46.141,7.351,20240305
9509,2724,46.191,7.351,20240305
9510,2622,46.241,7.351,20240305
9511,2437,46.291,7.351,20240305
9512,2437,46.341,7.351,20240305
9513,2321,46.391,7.351,20240305
9514,2321,46.441,7.351,20240305
9515,2502,46.491,7.351,20240305
9516,2502,46.541,7.351,20240305
9517,2422,46.591,7.351,20240305
9518,2422,46.641,7.351,20240305
9519,2359,46.691,7.351,20240305
9520,2359,46.741,7.351,20240305
9521,2502,46.791,7.351,20240305
9522,2594,46.841,7.351,20240305
9523,2594,46.891,7.351,20240305
9524,2521,46.941,7.351,20240305
9525,2521,46.991,7.351,20240305
9526,2456,47.041,7.351,20240305
9527,2456,47.091,7.351,20240305
9528,2418,47.141,7.351,20240305
9529,2418,47.191,7.351,20240305
9530,2386,47.241,7.351,20240305
9531,2341,47.291,7.351,20240305
9532,2341,47.341,7.351,20240305
9533,2201,47.391,7.351,20240305
9534,2201,47.441,7.351,20240305
9535,2157,47.491,7.351,20240305
9536,2293,47.538,7.354,20240305
9537,1862,47.574,7.368,20240305
9538,2732,41.713,7.412,20240305
9539,2732,41.741,7.401,20240305
9540,2455,41.791,7.401,20240305
9541,2455,41.841,7.401,20240305
9542,2506,41.891,7.401,20240305
9543,2506,41.941,7.401,20240305
9544,2218,41.991,7.401,20240305
9545,2245,42.041,7.401,20240305
9546,2245,42.091,7.401,20240305
9547,2118,42.141,7.401,20240305
9548,2118,42.191,7.401,20240305
9549,1949,42.241,7.401,20240305
9550,1949,42.291,7.401,20240305
9551,1926,42.341,7.401,20240305
9552,1926,42.391,7.401,20240305
9553,1976,42.441,7.401,20240305
9554,2019,42.491,7.401,20240305
9555,2019,42.541,7.401,20240305
9556,2249,42.591,7.401,20240305
9557,2249,42.641,7.401,20240305
9558,2351,42.691,7.401,20240305
9559,2351,42.741,7.401,20240305
9560,2530,42.791,7.401,20240305
9561,2530,42.841,7.401,20240305
9562,2318,42.891,7.401,20240305
9563,2443,42.941,7.401,20240305
9564,2443,42.991,7.401,20240305
9565,2576,43.041,7.401,20240305
9566,2576,43.091,7.401,20240305
9567,2303,43.141,7.401,20240305
9568,2303,43.191,7.401,20240305
9569,2259,43.241,7.401,20240305
9570,2259,43.291,7.401,20240305
9571,2490,43.341,7.401,20240305
9572,2490,43.391,7.401,20240305
9573,2575,43.441,7.401,20240305
9574,2534,43.491,7.401,20240305
9575,2534,43.541,7.401,20240305
9576,2294,43.591,7.401,20240305
9577,2294,43.641,7.401,20240305
9578,2329,43.691,7.401,20240305
9579,2329,43.741,7.401,20240305
9580,2124,43.791,7.401,20240305
9581,2124,43.841,7.401,20240305
9582,1967,43.891,7.401,20240305
9583,2003,43.941,7.401,20240305
9584,2003,43.991,7.401,20240305
9585,2088,44.041,7.401,20240305
9586,2088,44.091,7.401,20240305
9587,2187,44.141,7.401,20240305
9588,2187,44.191,7.401,20240305
9589,2072,44.241,7.401,20240305
9590,2072,44.291,7.401,20240305
9591,2009,44.341,7.401,20240305
9592,2178,44.391,7.401,20240305
9593,2178,44.441,7.401,20240305
9594,2735,44.491,7.401,20240305
9595,2735,44.541,7.401,20240305
9596,2773,44.591,7.401,20240305
9597,2773,44.641,7.401,20240305
9598,2764,44.691,7.401,20240305
9599,2764,44.741,7.401,20240305
9600,2727,44.791,7.401,20240305
9601,2727,44.841,7.401,20240305
9602,2794,44.891,7.401,20240305
9603,2535,44.941,7.401,20240305
9604,2535,44.991,7.401,20240305
9605,2621,45.041,7.401,20240305
9606,2621,45.091,7.401,20240305
9607,2660,45.141,7.401,20240305
9608,2660,45.191,7.401,20240305
9609,2654,45.241,7.401,20240305
9610,2654,45.291,7.401,20240305
9611,2809,45.341,7.401,20240305
9612,2626,45.391,7.401,20240305
9613,2626,45.441,7.401,20240305
9614,2633,45.491,7.401,20240305
9615,2633,45.541,7.401,20240305
9616,2618,45.591,7.401,20240305
9617,2618,45.641,7.401,20240305
9618,2538,45.691,7.401,20240305
9619,2538,45.741,7.401,20240305
9620,2474,45.791,7.401,20240305
9621,2474,45.841,7.401,20240305
9622,2350,45.891,7.401,20240305
9623,2378,45.941,7.401,20240305
9624,2378,45.991,7.401,20240305
9625,2509,46.041,7.401,20240305
9626,2509,46.091,7.401,20240305
9627,2572,46.141,7.401,20240305
9628,2572,46.191,7.401,20240305
9629,2578,46.241,7.401,20240305
9630,2578,46.291,7.401,20240305
9631,2431,46.341,7.401,20240305
9632,2389,46.391,7.401,20240305
9633,2389,46.441,7.401,20240305
9634,2593,46.491,7.401,20240305
9635,2593,46.541,7.401,20240305
9636,2439,46.591,7.401,20240305
9637,2439,46.641,7.401,20240305
9638,2519,46.691,7.401,20240305
9639,2519,46.741,7.401,20240305
9640,2411,46.791,7.401,20240305
9641,2425,46.841,7.401,20240305
9642,2425,46.891,7.401,20240305
9643,2590,46.941,7.401,20240305
9644,2590,46.991,7.401,20240305
9645,2681,47.041,7.401,20240305
9646,2681,47.091,7.401,20240305
9647,2440,47.141,7.401,20240305
9648,2440,47.191,7.401,20240305
9649,2222,47.241,7.401,20240305
9650,2222,47.291,7.401,20240305
9651,2342,47.341,7.401,20240305
9652,2211,47.391,7.401,20240305
9653,2211,47.441,7.401,20240305
9654,2293,47.491,7.401,20240305
9655,2293,47.541,7.401,20240305
9656,1862,47.589,7.403,20240305
9657,1862,47.625,7.417,20240305
9658,3426,41.708,7.454,20240305
9659,3426,41.741,7.451,20240305
9660,3549,41.791,7.451,20240305
9661,3549,41.841,7.451,20240305
9662,2974,41.891,7.451,20240305
9663,2974,41.941,7.451,20240305
9664,2614,41.991,7.451,20240305
9665,2475,42.041,7.451,20240305
9666,2475,42.091,7.451,20240305
9667,2057,42.141,7.451,20240305
9668,2057,42.191,7.451,20240305
9669,1872,42.241,7.451,20240305
9670,1872,42.291,7.451,20240305
9671,1936,42.341,7.451,20240305
9672,1936,42.391,7.451,20240305
9673,1976,42.441,7.451,20240305
9674,2063,42.491,7.451,20240305
9675,2063,42.541,7.451,20240305
9676,2108,42.591,7.451,20240305
9677,2108,42.641,7.451,20240305
9678,2152,42.691,7.451,20240305
9679,2152,42.741,7.451,20240305
9680,2335,42.791,7.451,20240305
9681,2335,42.841,7.451,20240305
9682,2482,42.891,7.451,20240305
9683,2482,42.941,7.451,20240305
9684,2342,42.991,7.451,20240305
9685,2451,43.041,7.451,20240305
9686,2451,43.091,7.451,20240305
9687,2399,43.141,7.451,20240305
9688,2399,43.191,7.451,20240305
9689,2426,43.241,7.451,20240305
9690,2426,43.291,7.451,20240305
9691,2429,43.341,7.451,20240305
9692,2429,43.391,7.451,20240305
9693,2305,43.441,7.451,20240305
9694,2228,43.491,7.451,20240305
9695,2228,43.541,7.451,20240305
9696,2352,43.591,7.451,20240305
9697,2352,43.641,7.451,20240305
9698,1952,43.691,7.451,20240305
9699,1952,43.741,7.451,20240305
9700,1952,43.791,7.451,20240305
9701,1952,43.841,7.451,20240305
9702,2010,43.891,7.451,20240305
9703,2010,43.941,7.451,20240305
9704,1850,43.991,7.451,20240305
9705,1948,44.041,7.451,20240305
9706,1948,44.091,7.451,20240305
9707,1966,44.141,7.451,20240305
9708,1966,44.191,7.451,20240305
9709,2064,44.241,7.451,20240305
9710,2064,44.291,7.451,20240305
9711,2253,44.341,7.451,20240305
9712,2253,44.391,7.451,20240305
9713,2516,44.441,7.451,20240305
9714,2783,44.491,7.451,20240305
9715,2783,44.541,7.451,20240305
9716,2570,44.591,7.451,20240305
9717,2570,44.641,7.451,20240305
9718,2661,44.691,7.451,20240305
9719,2661,44.741,7.451,20240305
9720,2722,44.791,7.451,20240305
9721,2722,44.841,7.451,20240305
9722,2704,44.891,7.451,20240305
9723,2119,44.941,7.451,20240305
9724,2119,44.991,7.451,20240305
9725,2277,45.041,7.451,20240305
9726,2277,45.091,7.451,20240305
9727,2598,45.141,7.451,20240305
9728,2598,45.191,7.451,20240305
9729,2587,45.241,7.451,20240305
9730,2587,45.291,7.451,20240305
9731,2642,45.341,7.451,20240305
9732,2642,45.391,7.451,20240305
9733,2756,45.441,7.451,20240305
9734,2898,45.491,7.451,20240305
9735,2898,45.541,7.451,20240305
9736,2781,45.591,7.451,20240305
9737,2781,45.641,7.451,20240305
9738,2881,45.691,7.451,20240305
9739,2881,45.741,7.451,20240305
9740,2807,45.791,7.451,20240305
9741,2807,45.841,7.451,20240305
9742,2501,45.891,7.451,20240305
9743,2456,45.941,7.451,20240305
9744,2456,45.991,7.451,20240305
9745,2491,46.041,7.451,20240305
9746,2491,46.091,7.451,20240305
9747,2514,46.141,7.451,20240305
9748,2514,46.191,7.451,20240305
9749,2447,46.241,7.451,20240305
9750,2447,46.291,7.451,20240305
9751,2590,46.341,7.451,20240305
9752,2622,46.391,7.451,20240305
9753,2622,46.441,7.451,20240305
9754,2454,46.491,7.451,20240305
9755,2454,46.541,7.451,20240305
9756,2396,46.591,7.451,20240305
9757,2396,46.641,7.451,20240305
9758,2310,46.691,7.451,20240305
9759,2310,46.741,7.451,20240305
9760,2472,46.791,7.451,20240305
9761,2472,46.841,7.451,20240305
9762,2563,46.891,7.451,20240305
9763,2478,46.941,7.451,20240305
9764,2478,46.991,7.451,20240305
9765,2370,47.041,7.451,20240305
9766,2370,47.091,7.451,20240305
9767,2250,47.141,7.451,20240305
9768,2250,47.191,7.451,20240305
9769,2324,47.241,7.451,20240305
9770,2324,47.291,7.451,20240305
9771,1940,47.341,7.451,20240305
9772,1915,47.391,7.451,20240305
9773,1915,47.441,7.451,20240305
9774,2148,47.491,7.451,20240305
9775,2148,47.541,7.451,20240305
9776,2043,47.591,7.451,20240305
9777,2043,47.639,7.453,20240305
9778,1946,47.676,7.466,20240305
9779,3426,41.703,7.502,20240305
9780,3426,41.741,7.501,20240305
9781,3549,41.791,7.501,20240305
9782,3549,41.841,7.501,20240305
9783,2974,41.891,7.501,20240305
9784,2974,41.941,7.501,20240305
9785,2614,41.991,7.501,20240305
9786,2614,42.041,7.501,20240305
9787,2475,42.091,7.501,20240305
9788,2057,42.141,7.501,20240305
9789,2057,42.191,7.501,20240305
9790,1872,42.241,7.501,20240305
9791,1872,42.291,7.501,20240305
9792,1936,42.341,7.501,20240305
9793,1936,42.391,7.501,20240305
9794,1976,42.441,7.501,20240305
9795,1976,42.491,7.501,20240305
9796,2063,42.541,7.501,20240305
9797,2108,42.591,7.501,20240305
9798,2108,42.641,7.501,20240305
9799,2152,42.691,7.501,20240305
9800,2152,42.741,7.501,20240305
9801,2335,42.791,7.501,20240305
9802,2335,42.841,7.501,20240305
9803,2482,42.891,7.501,20240305
9804,2482,42.941,7.501,20240305
9805,2342,42.991,7.501,20240305
9806,2451,43.041,7.501,20240305
9807,2451,43.091,7.501,20240305
9808,2399,43.141,7.501,20240305
9809,2399,43.191,7.501,20240305
9810,2426,43.241,7.501,20240305
9811,2426,43.291,7.501,20240305
9812,2429,43.341,7.501,20240305
9813,2429,43.391,7.501,20240305
9814,2305,43.441,7.501,20240305
9815,2305,43.491,7.501,20240305
9816,2228,43.541,7.501,20240305
9817,2352,43.591,7.501,20240305
9818,2352,43.641,7.501,20240305
9819,1952,43.691,7.501,20240305
9820,1952,43.741,7.501,20240305
9821,1952,43.791,7.501,20240305
9822,1952,43.841,7.501,20240305
9823,2010,43.891,7.501,20240305
9824,2010,43.941,7.501,20240305
9825,1850,43.991,7.501,20240305
9826,1948,44.041,7.501,20240305
9827,1948,44.091,7.501,20240305
9828,1966,44.141,7.501,20240305
9829,1966,44.191,7.501,20240305
9830,2064,44.241,7.501,20240305
9831,2064,44.291,7.501,20240305
9832,2253,44.341,7.501,20240305
9833,2253,44.391,7.501,20240305
9834,2516,44.441,7.501,20240305
9835,2516,44.491,7.501,20240305
9836,2783,44.541,7.501,20240305
9837,2570,44.591,7.501,20240305
9838,2570,44.641,7.501,20240305
9839,2661,44.691,7.501,20240305
9840,2661,44.741,7.501,20240305
9841,2722,44.791,7.501,20240305
9842,2722,44.841,7.501,20240305
9843,2704,44.891,7.501,20240305
9844,2704,44.941,7.501,20240305
9845,2119,44.991,7.501,20240305
9846,2277,45.041,7.501,20240305
9847,2277,45.091,7.501,20240305
9848,2598,45.141,7.501,20240305
9849,2598,45.191,7.501,20240305
9850,2587,45.241,7.501,20240305
9851,2587,45.291,7.501,20240305
9852,2642,45.341,7.501,20240305
9853,2642,45.391,7.501,20240305
9854,2756,45.441,7.501,20240305
9855,2898,45.491,7.501,20240305
9856,2898,45.541,7.501,20240305
9857,2781,45.591,7.501,20240305
9858,2781,45.641,7.501,20240305
9859,2881,45.691,7.501,20240305
9860,2881,45.741,7.501,20240305
9861,2807,45.791,7.501,20240305
9862,2807,45.841,7.501,20240305
9863,2501,45.891,7.501,20240305
9864,2501,45.941,7.501,20240305
9865,2456,45.991,7.501,20240305
9866,2491,46.041,7.501,20240305
9867,2491,46.091,7.501,20240305
9868,2514,46.141,7.501,20240305
9869,2514,46.191,7.501,20240305
9870,2447,46.241,7.501,20240305
9871,2447,46.291,7.501,20240305
9872,2590,46.341,7.501,20240305
9873,2590,46.391,7.501,20240305
9874,2622,46.441,7.501,20240305
9875,2454,46.491,7.501,20240305
9876,2454,46.541,7.501,20240305
9877,2396,46.591,7.501,20240305
9878,2396,46.641,7.501,20240305
9879,2310,46.691,7.501,20240305
9880,2310,46.741,7.501,20240305
9881,2472,46.791,7.501,20240305
9882,2472,46.841,7.501,20240305
9883,2563,46.891,7.501,20240305
9884,2478,46.941,7.501,20240305
9885,2478,46.991,7.501,20240305
9886,2370,47.041,7.501,20240305
9887,2370,47.091,7.501,20240305
9888,2250,47.141,7.501,20240305
9889,2250,47.191,7.501,20240305
9890,2324,47.241,7.501,20240305
9891,2324,47.291,7.501,20240305
9892,1940,47.341,7.501,20240305
9893,1940,47.391,7.501,20240305
9894,1915,47.441,7.501,20240305
9895,2148,47.491,7.501,20240305
9896,2148,47.541,7.501,20240305
9897,2043,47.591,7.501,20240305
9898,2043,47.641,7.501,20240305
9899,1946,47.69,7.502,20240305
9900,1946,47.727,7.516,20240305
9901,3434,41.702,7.55,20240305
9902,3434,41.741,7.551,20240305
9903,3097,41.791,7.551,20240305
9904,3097,41.841,7.551,20240305
9905,2746,41.891,7.551,20240305
9906,2746,41.941,7.551,20240305
9907,2587,41.991,7.551,20240305
9908,2587,42.041,7.551,20240305
9909,2428,42.091,7.551,20240305
9910,2059,42.141,7.551,20240305
9911,2059,42.191,7.551,20240305
9912,1955,42.241,7.551,20240305
9913,1955,42.291,7.551,20240305
9914,2018,42.341,7.551,20240305
9915,2018,42.391,7.551,20240305
9916,1912,42.441,7.551,20240305
9917,1912,42.491,7.551,20240305
9918,1973,42.541,7.551,20240305
9919,1973,42.591,7.551,20240305
9920,2087,42.641,7.551,20240305
9921,2106,42.691,7.551,20240305
9922,2106,42.741,7.551,20240305
9923,2109,42.791,7.551,20240305
9924,2109,42.841,7.551,20240305
9925,2198,42.891,7.551,20240305
9926,2198,42.941,7.551,20240305
9927,2367,42.991,7.551,20240305
9928,2367,43.041,7.551,20240305
9929,2424,43.091,7.551,20240305
9930,2430,43.141,7.551,20240305
9931,2430,43.191,7.551,20240305
9932,2347,43.241,7.551,20240305
9933,2347,43.291,7.551,20240305
9934,2413,43.341,7.551,20240305
9935,2413,43.391,7.551,20240305
9936,2150,43.441,7.551,20240305
9937,2150,43.491,7.551,20240305
9938,2075,43.541,7.551,20240305
9939,2309,43.591,7.551,20240305
9940,2309,43.641,7.551,20240305
9941,2119,43.691,7.551,20240305
9942,2119,43.741,7.551,20240305
9943,1992,43.791,7.551,20240305
9944,1992,43.841,7.551,20240305
9945,2026,43.891,7.551,20240305
9946,2026,43.941,7.551,20240305
9947,1962,43.991,7.551,20240305
9948,1962,44.041,7.551,20240305
9949,2003,44.091,7.551,20240305
9950,2030,44.141,7.551,20240305
9951,2030,44.191,7.551,20240305
9952,2141,44.241,7.551,20240305
9953,2141,44.291,7.551,20240305
9954,2245,44.341,7.551,20240305
9955,2245,44.391,7.551,20240305
9956,2398,44.441,7.551,20240305
9957,2398,44.491,7.551,20240305
9958,2791,44.541,7.551,20240305
9959,2566,44.591,7.551,20240305
9960,2566,44.641,7.551,20240305
9961,2568,44.691,7.551,20240305
9962,2568,44.741,7.551,20240305
9963,2800,44.791,7.551,20240305
9964,2800,44.841,7.551,20240305
9965,2676,44.891,7.551,20240305
9966,2676,44.941,7.551,20240305
9967,2574,44.991,7.551,20240305
9968,2472,45.041,7.551,20240305
9969,2472,45.091,7.551,20240305
9970,2277,45.141,7.551,20240305
9971,2277,45.191,7.551,20240305
9972,2514,45.241,7.551,20240305
9973,2514,45.291,7.551,20240305
9974,2618,45.341,7.551,20240305
9975,2618,45.391,7.551,20240305
9976,2804,45.441,7.551,20240305
9977,2804,45.491,7.551,20240305
9978,2809,45.541,7.551,20240305
9979,2688,45.591,7.551,20240305
9980,2688,45.641,7.551,20240305
9981,2746,45.691,7.551,20240305
9982,2746,45.741,7.551,20240305
9983,2494,45.791,7.551,20240305
9984,2494,45.841,7.551,20240305
9985,2528,45.891,7.551,20240305
9986,2528,45.941,7.551,20240305
9987,2516,45.991,7.551,20240305
9988,2449,46.041,7.551,20240305
9989,2449,46.091,7.551,20240305
9990,2525,46.141,7.551,20240305
9991,2525,46.191,7.551,20240305
9992,2482,46.241,7.551,20240305
9993,2482,46.291,7.551,20240305
9994,2751,46.341,7.551,20240305
9995,2751,46.391,7.551,20240305
9996,2664,46.441,7.551,20240305
9997,2664,46.491,7.551,20240305
9998,2382,46.541,7.551,20240305
9999,2411,46.591,7.551,20240305
10000,2411,46.641,7.551,20240305
10001,2311,46.691,7.551,20240305
10002,2311,46.741,7.551,20240305
10003,2397,46.791,7.551,20240305
10004,2397,46.841,7.551,20240305
10005,2488,46.891,7.551,20240305
10006,2488,46.941,7.551,20240305
10007,2390,46.991,7.551,20240305
10008,2178,47.041,7.551,20240305
10009,2178,47.091,7.551,20240305
10010,2102,47.141,7.551,20240305
10011,2102,47.191,7.551,20240305
10012,2099,47.241,7.551,20240305
10013,2099,47.291,7.551,20240305
10014,1879,47.341,7.551,20240305
10015,1879,47.391,7.551,20240305
10016,1853,47.441,7.551,20240305
10017,2014,47.491,7.551,20240305
10018,2014,47.541,7.551,20240305
10019,2087,47.591,7.551,20240305
10020,2087,47.641,7.551,20240305
10021,1987,47.691,7.551,20240305
10022,1987,47.74,7.552,20240305
10023,1825,47.778,7.565,20240305
10024,3434,41.707,7.596,20240305
10025,3434,41.741,7.601,20240305
10026,3097,41.791,7.601,20240305
10027,3097,41.841,7.601,20240305
10028,2746,41.891,7.601,20240305
10029,2746,41.941,7.601,20240305
10030,2587,41.991,7.601,20240305
10031,2587,42.041,7.601,20240305
10032,2428,42.091,7.601,20240305
10033,2428,42.141,7.601,20240305
10034,2059,42.191,7.601,20240305
10035,1955,42.241,7.601,20240305
10036,1955,42.291,7.601,20240305
10037,2018,42.341,7.601,20240305
10038,2018,42.391,7.601,20240305
10039,1912,42.441,7.601,20240305
10040,1912,42.491,7.601,20240305
10041,1973,42.541,7.601,20240305
10042,1973,42.591,7.601,20240305
10043,2087,42.641,7.601,20240305
10044,2106,42.691,7.601,20240305
10045,2106,42.741,7.601,20240305
10046,2109,42.791,7.601,20240305
10047,2109,42.841,7.601,20240305
10048,2198,42.891,7.601,20240305
10049,2198,42.941,7.601,20240305
10050,2367,42.991,7.601,20240305
10051,2367,43.041,7.601,20240305
10052,2424,43.091,7.601,20240305
10053,2430,43.141,7.601,20240305
10054,2430,43.191,7.601,20240305
10055,2347,43.241,7.601,20240305
10056,2347,43.291,7.601,20240305
10057,2413,43.341,7.601,20240305
10058,2413,43.391,7.601,20240305
10059,2150,43.441,7.601,20240305
10060,2150,43.491,7.601,20240305
10061,2075,43.541,7.601,20240305
10062,2075,43.591,7.601,20240305
10063,2309,43.641,7.601,20240305
10064,2119,43.691,7.601,20240305
10065,2119,43.741,7.601,20240305
10066,1992,43.791,7.601,20240305
10067,1992,43.841,7.601,20240305
10068,2026,43.891,7.601,20240305
10069,2026,43.941,7.601,20240305
10070,1962,43.991,7.601,20240305
10071,1962,44.041,7.601,20240305
10072,2003,44.091,7.601,20240305
10073,2030,44.141,7.601,20240305
10074,2030,44.191,7.601,20240305
10075,2141,44.241,7.601,20240305
10076,2141,44.291,7.601,20240305
10077,2245,44.341,7.601,20240305
10078,2245,44.391,7.601,20240305
10079,2398,44.441,7.601,20240305
10080,2398,44.491,7.601,20240305
10081,2791,44.541,7.601,20240305
10082,2791,44.591,7.601,20240305
10083,2566,44.641,7.601,20240305
10084,2568,44.691,7.601,20240305
10085,2568,44.741,7.601,20240305
10086,2800,44.791,7.601,20240305
10087,2800,44.841,7.601,20240305
10088,2676,44.891,7.601,20240305
10089,2676,44.941,7.601,20240305
10090,2574,44.991,7.601,20240305
10091,2574,45.041,7.601,20240305
10092,2472,45.091,7.601,20240305
10093,2277,45.141,7.601,20240305
10094,2277,45.191,7.601,20240305
10095,2514,45.241,7.601,20240305
10096,2514,45.291,7.601,20240305
10097,2618,45.341,7.601,20240305
10098,2618,45.391,7.601,20240305
10099,2804,45.441,7.601,20240305
10100,2804,45.491,7.601,20240305
10101,2809,45.541,7.601,20240305
10102,2688,45.591,7.601,20240305
10103,2688,45.641,7.601,20240305
10104,2746,45.691,7.601,20240305
10105,2746,45.741,7.601,20240305
10106,2494,45.791,7.601,20240305
10107,2494,45.841,7.601,20240305
10108,2528,45.891,7.601,20240305
10109,2528,45.941,7.601,20240305
10110,2516,45.991,7.601,20240305
10111,2516,46.041,7.601,20240305
10112,2449,46.091,7.601,20240305
10113,2525,46.141,7.601,20240305
10114,2525,46.191,7.601,20240305
10115,2482,46.241,7.601,20240305
10116,2482,46.291,7.601,20240305
10117,2751,46.341,7.601,20240305
10118,2751,46.391,7.601,20240305
10119,2664,46.441,7.601,20240305
10120,2664,46.491,7.601,20240305
10121,2382,46.541,7.601,20240305
10122,2411,46.591,7.601,20240305
10123,2411,46.641,7.601,20240305
10124,2311,46.691,7.601,20240305
10125,2311,46.741,7.601,20240305
10126,2397,46.791,7.601,20240305
10127,2397,46.841,7.601,20240305
10128,2488,46.891,7.601,20240305
10129,2488,46.941,7.601,20240305
10130,2390,46.991,7.601,20240305
10131,2390,47.041,7.601,20240305
10132,2178,47.091,7.601,20240305
10133,2102,47.141,7.601,20240305
10134,2102,47.191,7.601,20240305
10135,2099,47.241,7.601,20240305
10136,2099,47.291,7.601,20240305
10137,1879,47.341,7.601,20240305
10138,1879,47.391,7.601,20240305
10139,1853,47.441,7.601,20240305
10140,1853,47.491,7.601,20240305
10141,2014,47.541,7.601,20240305
10142,2087,47.591,7.601,20240305
10143,2087,47.641,7.601,20240305
10144,1987,47.691,7.601,20240305
10145,1987,47.741,7.601,20240305
10146,1825,47.79,7.602,20240305
10147,1825,47.829,7.614,20240305
10148,3081,41.714,7.633,20240305
10149,3081,41.742,7.65,20240305
10150,2950,41.791,7.651,20240305
10151,2950,41.841,7.651,20240305
10152,2700,41.891,7.651,20240305
10153,2700,41.941,7.651,20240305
10154,2603,41.991,7.651,20240305
10155,2603,42.041,7.651,20240305
10156,2366,42.091,7.651,20240305
10157,2366,42.141,7.651,20240305
10158,2113,42.191,7.651,20240305
10159,2071,42.241,7.651,20240305
10160,2071,42.291,7.651,20240305
10161,1950,42.341,7.651,20240305
10162,1950,42.391,7.651,20240305
10163,1858,42.441,7.651,20240305
10164,1858,42.491,7.651,20240305
10165,1880,42.541,7.651,20240305
10166,1880,42.591,7.651,20240305
10167,2098,42.641,7.651,20240305
10168,2098,42.691,7.651,20240305
10169,2110,42.741,7.651,20240305
10170,1963,42.791,7.651,20240305
10171,1963,42.841,7.651,20240305
10172,2203,42.891,7.651,20240305
10173,2203,42.941,7.651,20240305
10174,2310,42.991,7.651,20240305
10175,2310,43.041,7.651,20240305
10176,2287,43.091,7.651,20240305
10177,2287,43.141,7.651,20240305
10178,2424,43.191,7.651,20240305
10179,2282,43.241,7.651,20240305
10180,2282,43.291,7.651,20240305
10181,2096,43.341,7.651,20240305
10182,2096,43.391,7.651,20240305
10183,1883,43.441,7.651,20240305
10184,1883,43.491,7.651,20240305
10185,1816,43.541,7.651,20240305
10186,1816,43.591,7.651,20240305
10187,1719,43.641,7.651,20240305
10188,1778,43.691,7.651,20240305
10189,1778,43.741,7.651,20240305
10190,1782,43.791,7.651,20240305
10191,1782,43.841,7.651,20240305
10192,1829,43.891,7.651,20240305
10193,1829,43.941,7.651,20240305
10194,1738,43.991,7.651,20240305
10195,1738,44.041,7.651,20240305
10196,1896,44.091,7.651,20240305
10197,1896,44.141,7.651,20240305
10198,1978,44.191,7.651,20240305
10199,2314,44.241,7.651,20240305
10200,2314,44.291,7.651,20240305
10201,2232,44.341,7.651,20240305
10202,2232,44.391,7.651,20240305
10203,2230,44.441,7.651,20240305
10204,2230,44.491,7.651,20240305
10205,2372,44.541,7.651,20240305
10206,2372,44.591,7.651,20240305
10207,2508,44.641,7.651,20240305
10208,2583,44.691,7.651,20240305
10209,2583,44.741,7.651,20240305
10210,2488,44.791,7.651,20240305
10211,2488,44.841,7.651,20240305
10212,2428,44.891,7.651,20240305
10213,2428,44.941,7.651,20240305
